tconst,Id_TMDB,Titre,Titre Original,Date de sortie,Durée,Id des genres,Genre Principal,Genre secondaire,Genre tertiaire,Genres,Mots clés,Budget,Recettes,Pays d'origine,Langue Originale,Moyenne des votes,Nombre de votants,Popularité,Résumé,Slogan,Affiche du film,Arrière plan film,Société de production,Pays d'origine de la production,URL complète,Résolution,Type de vidéo,Officiel,Date de mise en ligne,Id Youtube
tt0825244,4519,Dialogue avec mon jardinier,Dialogue avec mon jardinier,2007-06-06,109,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{3230: 'male friendship', 4003: 'botanist', 437: 'painter'}",0,0,['FR'],fr,6.5,130,0.6981,"Ayant acquis une honnête réputation de peintre parisien, un quinquagénaire fait retour aux sources et revient dans le centre de la France profonde prendre possession de la maison de sa jeunesse. Autour de la bâtisse s'étend un assez grand terrain qu'il n'aura ni le goût, ni le talent d'entretenir. Aussi fait-il appel à candidature, par voie d'annonce locale. Le premier candidat (qui sera le bon) est un ancien complice de la communale, perdu de vue et ainsi miraculeusement retrouvé. Il sera le jardinier. Le côtoyant au long des jours, le peintre découvre par touches impressionnistes un homme qui d'abord l'intrigue puis l'émerveille par la franchise et la simplicité de son regard sur le monde...","Un ami d'enfance, ça ne s'oublie jamais…",/sdS90gtGxnDqlLXe7e0wH4OUBLg.jpg,/ii3WNOfgEp62jkJAHAOJyYwRfhl.jpg,"[{'id': 1667, 'logo_path': None, 'name': 'K.J.B. Production', 'origin_country': ''}, {'id': 109756, 'logo_path': '/sudlIoNIIrKmVWaYD2ZVo9HGogW.png', 'name': 'Auvergne-Rhône-Alpes Cinéma', 'origin_country': 'FR'}, {'id': 2585, 'logo_path': None, 'name': 'ICE3', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=L7nrAc8K2dE,2160.0,Trailer,False,2024-10-15 15:00:19+00:00,674c66b3a391b587bcf08d92
tt0973844,36108,Chacun son cinéma,Chacun son cinema ou Ce petit coup au coeur quand la lumiere s'eteint et que le film commence,2007-10-31,100,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{9706: 'anthology', 187056: 'woman director'}",0,0,['FR'],fr,6.497,147,0.7766,"Film anniversaire réalisé à l'occasion des 60 ans du Festival de Cannes. 34 cinéastes, issus de 25 pays, ont réalisé chacun un court métrage de 3 minutes autour du thème de la salle de cinéma.",Non renseigné,/oqsHDWIh26sJXz9Ua3lPQhUx3lK.jpg,/20vIC3JXCFrsLwv0TpiBbK7IKh2.jpg,"[{'id': 836, 'logo_path': '/93zzVd8ijSExx6DhVI4Xqj8WmOJ.png', 'name': 'Elzévir Films', 'origin_country': 'FR'}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR'}, {'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",Non renseigné,,Non renseigné,Non renseigné,,Non renseigné
tt1035729,14720,Le Bal des actrices,Le Bal des actrices,2009-01-28,105,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]",{187056: 'woman director'},0,0,['FR'],fr,5.867,109,0.9185,"Une réalisatrice veut faire un documentaire sur les actrices, toutes les actrices : les populaires, les inconnues, les intellos, les comiques, les oubliées... Filmant tout, tout, tout, avec ou sans leur accord, la réalisatrice va se prendre au jeu et se laisser dévorer par ces femmes aussi fragiles que manipulatrices...",Non renseigné,/sjTGM0O0MSlq4QRWke4INJiA1QQ.jpg,/fsHY1bJLl1YCGlVNWEMMLnQh9m2.jpg,"[{'id': 2902, 'logo_path': '/vFmmYSgFp8eE6C34JVCXy9bJFmc.png', 'name': 'SND', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=u_Id_AHibv0,360.0,Trailer,True,2008-12-24 13:42:02+00:00,568fe36a9251411898002564
tt11068166,665753,À l'abordage !,À l'abordage,2021-07-08,95,[35],Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}]","{65: 'holiday', 1890: 'camping', 2335: 'southern france', 2333: 'campsite', 3230: 'male friendship', 167043: 'road movie'}",0,0,['FR'],fr,6.983,89,10.24,"Paris, un soir au mois d'août. Un garçon rencontre une fille. Ils ont le même âge, mais n'appartiennent pas au même monde. Félix travaille, Alma part en vacances le lendemain. Qu'à cela ne tienne. Félix décide de rejoindre Alma à l'autre bout de la France. Par surprise. Il embarque son ami Chérif, parce qu'à deux c'est plus drôle. Et comme ils n'ont pas de voiture, ils font le voyage avec Édouard. Évidemment, rien ne se passe comme prévu. Peut-il en être autrement quand on prend ses rêves pour la réalité ?",Non renseigné,/sTarqCoBieP0twPAsl1aD4Vv4lH.jpg,/1tSevVyPWxthbdXdSPuDtgT7Z45.jpg,"[{'id': 201, 'logo_path': '/6UIpEURdjnmcJPwgTDRzVRuwADr.png', 'name': 'ARTE', 'origin_country': 'FR'}, {'id': 39839, 'logo_path': '/iY4tGofwVqeUOR6zEdERR1fPTxw.png', 'name': 'Geko Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=ZFqZG9vfPs8,1080.0,Trailer,True,2022-01-06 11:30:06+00:00,63c283f4df857c0089280f74
tt1132594,21145,Louise-Michel,Louise-Michel,2008-11-12,90,[35],Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}]",Non renseigné,0,0,['FR'],fr,6.125,96,3.8294,"Quelque part en Picardie, le patron d'une entreprise de cintres vide son usine dans la nuit pour la délocaliser. Le lendemain, les ouvrières se réunissent et mettent le peu d'argent de leurs indemnités dans un projet commun : faire buter le patron par un professionnel.","Pour Noël, offrez-vous un patron !",/l8aZdUlkvcNiqrthjwnCFlp7AZr.jpg,/5kYZSD8iIUZV0QzSjaiW5FhlDR4.jpg,"[{'id': 20240, 'logo_path': None, 'name': 'MNP Entreprise', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=G1r-BRfe_Dw,360.0,Trailer,False,2008-12-23 16:07:46+00:00,568fe7c6925141189e00254d
tt11610804,719463,Haute couture,Haute couture,2021-11-10,96,[18],Comedy,Drama,Non renseigné,"[{'id': 18, 'name': 'Drame'}]",Non renseigné,0,0,['FR'],fr,6.09,111,2.1047,"Première d’atelier au sein de la Maison Dior, Esther participe à sa dernière collection de Haute Couture avant de prendre sa retraite. Un jour, elle se fait voler son sac dans le métro par Jade, 20 ans. Mais celle-ci, prise de remord, décide de lui restituer son bien. Séduite malgré elle par l’audace de la jeune fille et convaincue qu’elle a un don, Esther lui offre la chance d’intégrer les ateliers de la Maison Dior comme apprentie. L’occasion de transmettre à Jade un métier exercé depuis toujours pour la beauté du geste...",La beauté du geste.,/srN0iA97EfjZReGlGyDNcDh8ZPs.jpg,/lRFAjHmx5foEU89AaTxj7Ppjvr2.jpg,"[{'id': 17311, 'logo_path': '/saew2RWH6qetZyd0AfVoTxUZCRt.png', 'name': 'Les Films du 24', 'origin_country': 'FR'}, {'id': 129276, 'logo_path': None, 'name': 'Les Productions du Renard', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=DTcEKxsqb-Y,1080.0,Trailer,True,2021-09-30 08:06:44+00:00,61612fb133ec26006541579e
tt11669538,660709,Viens je t'emmène,Viens je t'emmène,2022-03-02,100,[18],Comedy,Drama,Non renseigné,"[{'id': 18, 'name': 'Drame'}]","{13015: 'terrorism', 13059: 'prostitution'}",0,378956,['FR'],fr,5.787,54,1.1119,"A Clermont-Ferrand, Médéric tombe amoureux d’Isadora, une prostituée de 50 ans, mais elle est mariée. Alors que le centre-ville est le théâtre d’une attaque terroriste, Selim, un jeune sans-abri se réfugie dans l’immeuble de Médéric provoquant une paranoïa collective. Tout se complique dans la vie de Médéric, tiraillé entre son empathie pour Sélim et son désir de vivre une liaison avec Isadora.",Non renseigné,/hcO7ToXxyB3NiSv2DIluBKYJdn8.jpg,/4iRckBtax2Ku7HqIrbLmmlLjNv4.jpg,"[{'id': 51696, 'logo_path': '/1HeS0gYnwi2AVtfGvSBaCqlXMuS.png', 'name': 'CG Cinéma', 'origin_country': 'FR'}, {'id': 94, 'logo_path': '/huC7HqorvUThGIrENrbcHmQVUA0.png', 'name': 'ARTE France Cinéma', 'origin_country': 'FR'}, {'id': 109756, 'logo_path': '/sudlIoNIIrKmVWaYD2ZVo9HGogW.png', 'name': 'Auvergne-Rhône-Alpes Cinéma', 'origin_country': 'FR'}, {'id': 19037, 'logo_path': '/tceh2aAORA5JxIZSLQ1GkzTBZDL.png', 'name': 'uMedia', 'origin_country': 'BE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",https://www.youtube.com/watch?v=JFf8tfvLkVQ,1080.0,Trailer,True,2022-01-19 15:41:48+00:00,62473a7f8ee49c004f1a590a
tt11748354,658905,Les Parfums,Les Parfums,2020-07-01,100,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]",{14522: 'co-workers relationship'},0,0,['FR'],fr,6.4,145,2.2558,"Anne Walberg est une célébrité dans le monde du parfum. Elle crée des fragrances et vend son incroyable talent à des sociétés en tout genre. Elle vit en diva, égoïste, au tempérament bien trempé. Guillaume est son nouveau chauffeur et le seul qui n’a pas peur de lui tenir tête. Sans doute la raison pour laquelle elle ne le renvoie pas.",Certaines rencontres peuvent changer une vie,/4gqlDp98EgfKJC37tfZDNyAlFys.jpg,/2492yYEOJ39RKmc3OrHw0EdKRS1.jpg,"[{'id': 7117, 'logo_path': '/mVAjfnm0GI1V6ZHiGjq4HNH9xiA.png', 'name': 'Les Films Velvet', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=RG9UiPUbudc,1080.0,Trailer,True,2020-02-03 15:57:53+00:00,5e392abd4ca676001a557881
tt11952238,712345,Sous le ciel d'Alice,Sous le ciel d'Alice,2021-06-30,90,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]",Non renseigné,0,0,['FR'],fr,6.8,38,2.7644,"Dans les années 50, la jeune Alice quitte la Suisse pour le Liban, contrée ensoleillée et exubérante. Là-bas, elle a un coup de foudre pour Joseph, un astrophysicien malicieux qui rêve d'envoyer le premier libanais dans l'espace.  Alice trouve vite sa place dans la famille de ce dernier. Mais après quelques années de dolce vita, la guerre civile s'immisce dans leur paradis...",Une épopée familiale et romantique au cœur du Liban.,/3VaKy6arNhZWq6byFq8UmYmncQC.jpg,/ormr6cDBYhT4XEnmvuUUgYg4vGB.jpg,"[{'id': 7118, 'logo_path': '/4DFO5gtLFkfTrppAVRCiHdj6rSq.png', 'name': 'Moby Dick Films', 'origin_country': 'FR'}, {'id': 94, 'logo_path': '/huC7HqorvUThGIrENrbcHmQVUA0.png', 'name': 'ARTE France Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=cEjC6qaUf0Y,1080.0,Trailer,True,2021-06-03 16:49:47+00:00,60b9c4a28de0ae007a5c9656
tt12444440,712152,Un triomphe,Un triomphe,2020-08-28,106,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]",Non renseigné,0,0,['FR'],fr,7.015,201,2.1617,"Un acteur en galère accepte pour boucler ses fins de mois d'animer un atelier théâtre en prison. Surpris par les talents de comédien des détenus, il se met en tête de monter avec eux une pièce sur la scène d’un vrai théâtre. Commence alors une formidable aventure humaine.",Inspiré d’une histoire vraie.,/3I0a0V6ahuXOQPG5ztnbgGL8vEf.jpg,/eKSAlfxRtjjzrSgASfc49ecxbTI.jpg,"[{'id': 207, 'logo_path': '/uskenzq65wJe0cT0D8StQI3hJnO.png', 'name': 'Agat Films & Cie / Ex Nihilo', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=6COhMJ6KKG8,1080.0,Trailer,True,2021-06-03 14:47:05+00:00,60b9c67cc8a5ac0059eba13b
tt1263778,38846,La Belle Personne,La Belle Personne,2008-09-17,90,"[18, 35]",Comedy,Drama,Non renseigné,"[{'id': 18, 'name': 'Drame'}, {'id': 35, 'name': 'Comédie'}]",Non renseigné,0,0,['FR'],fr,6.5,225,3.2729,"Junie, seize ans, change de lycée en cours d'année suite à la mort de sa mère. Elle intègre une nouvelle classe dont fait partie son cousin Matthias. Il devient son ambassadeur auprès de sa bande d'amis. Junie est vite courtisée par les garçons du groupe, elle consent à devenir la fiancée du plus calme d'entre eux, Otto. Mais bientôt, elle sera confrontée au grand amour, celui de Nemours, son professeur d'italien. La passion qui naît entre eux sera vouée à l'échec. Ne voulant pas céder à ses sentiments, Junie s'obstine à refuser le bonheur, car il n'est à ses yeux qu'une illusion.",Non renseigné,/3oPsIafpLOWSblIpEFajty6yefn.jpg,/xxYMApIgM0LGqvaqO8cMIfFnASG.jpg,"[{'id': 29378, 'logo_path': '/jVyURMmtDYaZ3ky4lLDw0qrcE4S.png', 'name': 'Scarlett Production', 'origin_country': 'FR'}, {'id': 94, 'logo_path': '/huC7HqorvUThGIrENrbcHmQVUA0.png', 'name': 'ARTE France Cinéma', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=wmP6QNebjwQ,480.0,Trailer,True,2008-09-03 17:32:58+00:00,5add8d7bc3a36803fa02fa8d
tt13511518,846864,Rose,Rose,2021-12-08,103,[18],Comedy,Drama,Non renseigné,"[{'id': 18, 'name': 'Drame'}]",Non renseigné,0,0,['FR'],fr,5.5,22,0.43,"Rose, 78 ans, vient de perdre son mari qu’elle adorait. Lorsque sa peine laisse place à une puissante pulsion de vie lui faisant réaliser qu’elle peut encore se redéfinir en tant que femme, c’est tout l’équilibre de la famille qui est bouleversé...",Non renseigné,/9994ieDF2Lp7znBQvesFiBKyTua.jpg,/19JHF5pkqCg8TQigSVZsTq4gajC.jpg,"[{'id': 58048, 'logo_path': '/pKKVgdznp7uNjrgGbRa7ot2Jwsn.png', 'name': 'Silex Films', 'origin_country': 'FR'}, {'id': 157605, 'logo_path': None, 'name': 'Germaine Films', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 157607, 'logo_path': None, 'name': 'Les Productions du Couscous (FR)', 'origin_country': ''}, {'id': 49755, 'logo_path': '/iom7Z8e1dzoTfCvwq8F4bJvbeIJ.png', 'name': 'Apollo Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=S_Evs9YDbx8,1080.0,Trailer,True,2021-11-02 14:17:20+00:00,6186eb3b70309f0061874c8f
tt14313434,881693,L'Astronaute,L'Astronaute,2023-02-15,110,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]",Non renseigné,0,0,['FR'],fr,7.1,81,3.9607,"Ingénieur en aéronautique chez Ariane Espace, Jim se consacre depuis des années à un projet secret et hors normes: construire sa propre fusée et accomplir le premier vol spatial habité en amateur. Mais pour réaliser son rêve, il va devoir apprendre à le partager…",Non renseigné,/oWlujFryYpoogVwKhAnnHOV9Uis.jpg,/nd4xEqUweRp5C5sw2aYPZq1AORn.jpg,"[{'id': 57752, 'logo_path': '/2k3j1B8TEbZPQgckP6zh75pIb4s.png', 'name': 'Nord-Ouest Films', 'origin_country': 'FR'}, {'id': 15433, 'logo_path': '/9nnaDAbuHwbikxAV1t1BC2Z60GC.png', 'name': 'Orange Studio', 'origin_country': 'FR'}, {'id': 11773, 'logo_path': '/8fCjsqh43LbPV6pm3SfR5Jx64GU.png', 'name': 'Artémis Productions', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=Rii1GV4MoAU,1080.0,Trailer,True,2023-01-10 12:10:03+00:00,63bd899aae6f093c3a4c66fa
tt14441788,886953,Placés,Placés,2022-01-12,111,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]",Non renseigné,0,0,['FR'],fr,7.2,57,4.5693,"Parce qu’il a oublié sa carte d’identité, Elias ne peut passer les épreuves du concours d’entrée à Sciences Po. À la recherche d’un job en attendant de pouvoir se présenter à nouveau, il devient éducateur dans une Maison d’Enfants à Caractère Social. Confronté à un milieu dont il ignore le fonctionnement, Elias ne sait pas encore à quel point cette expérience va changer sa vie.",Ce sera les plus belles années de sa vie,/epKakliobTsoCDMqGSKGpy3RGbx.jpg,/w0uM3bqQzJpKC2RUQ2a8APMws7m.jpg,"[{'id': 15037, 'logo_path': None, 'name': 'Albertine Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=7CQm9ubIUCc,1080.0,Trailer,True,2021-10-21 15:56:36+00:00,61c20f8fdb4ed6001dd6d43c
tt1455151,39413,La Tête en friche,La Tête en friche,2010-06-02,82,"[18, 35]",Comedy,Drama,Non renseigné,"[{'id': 18, 'name': 'Drame'}, {'id': 35, 'name': 'Comédie'}]","{14668: 'reading aloud', 14669: 'older man younger woman relationship', 14670: 'unknown father', 14768: 'single mother', 273821: 'mother and son'}",0,0,['FR'],fr,6.949,243,3.907,"Germain, 45 ans, quasi analphabète, vit sa petite vie tranquille entre ses potes de bistrot, sa copine Annette, le parc où il va compter les pigeons et le jardin potager qu'il a planté derrière sa caravane, elle-même installée au fond du jardin de sa mère, avec laquelle les rapports sont très conflictuels. Il n'a pas connu son père, sa mère s'est retrouvée enceinte de lui sans l'avoir voulu, et le lui a bien fait sentir depuis qu'il est petit, à l'école primaire son instituteur l'a vite pris en grippe, il n'a jamais été cultivé, il est resté « en friche ». Un jour, au parc, il fait la connaissance de Marguerite, une très vieille dame, ancienne chercheuse en agronomie, qui a voyagé dans le monde entier et qui a passé sa vie à lire. Elle vit seule, à présent, en maison de retraite. Et elle aussi, elle compte les pigeons. Entre Germain et Marguerite va naître une vraie tendresse, une histoire d'amour « petit-filial », et un véritable échange...",Non renseigné,/gIjiBsSbRExtZgfkCdor0HITKRh.jpg,/4cUngFXI2P90dzyb9SEiiiocOZW.jpg,"[{'id': 2585, 'logo_path': None, 'name': 'ICE3', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=QK2LG7qF9rw,480.0,Trailer,True,2010-04-30 12:36:39+00:00,5e81e4256d97e60014c8a263
tt14586118,893372,Une belle course,Une belle course,2022-09-21,91,"[35, 18]",Comedy,Drama,Non renseigné,"[{'id': 35, 'name': 'Comédie'}, {'id': 18, 'name': 'Drame'}]","{444: 'taxi', 90: 'paris, france', 47023: 'first kiss', 172972: 'old woman', 233809: 'family abuse'}",2900000,0,['FR'],fr,7.03,185,3.7324,"Madeleine, 92 ans, appelle un taxi pour rejoindre la maison de retraite où elle doit vivre désormais. Elle demande à Charles, un chauffeur un peu désabusé, de passer par les lieux qui ont compté dans sa vie, pour les revoir une dernière fois. Peu à peu, au détour des rues de Paris, surgit un passé hors du commun qui bouleverse Charles. Il y a des voyages en taxi qui peuvent changer une vie…",Non renseigné,/bmS09aAOFfUZ7QdzchHbBRITqac.jpg,/6SFmqRKY0zfOA4kHTEMv1UpIUgH.jpg,"[{'id': 14672, 'logo_path': None, 'name': 'Une Hirondelle Productions', 'origin_country': 'FR'}, {'id': 11773, 'logo_path': '/8fCjsqh43LbPV6pm3SfR5Jx64GU.png', 'name': 'Artémis Productions', 'origin_country': 'BE'}, {'id': 356, 'logo_path': '/9tW5wZEGotn1Ei5pErA88m47XiD.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}, {'id': 7981, 'logo_path': '/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png', 'name': 'Pathé', 'origin_country': 'FR'}, {'id': 152208, 'logo_path': None, 'name': 'Bright Lights Films', 'origin_country': 'FR'}, {'id': 173537, 'logo_path': None, 'name': 'Kobayashi Prod', 'origin_country': ''}, {'id': 95061, 'logo_path': '/gAt0ztKNX5gKyzNmIdaVxI5aoHv.png', 'name': 'Shelter Prod', 'origin_country': 'BE'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 10611, 'logo_path': '/zQ4fGaEnNkWfSzyygXRcUZwPmDG.png', 'name': 'Ciné+', 'origin_country': 'FR'}, {'id': 22123, 'logo_path': '/zPTy6QDAlCKGeAALZoFEL3QAlut.png', 'name': 'TF1', 'origin_country': 'FR'}, {'id': 5076, 'logo_path': '/xu6t2UIcICfjS7FEoLl58V1sxW2.png', 'name': 'TMC', 'origin_country': 'FR'}, {'id': 176972, 'logo_path': None, 'name': 'SofiTVCiné 8', 'origin_country': ''}, {'id': 205052, 'logo_path': None, 'name': 'SofiTVCiné 9', 'origin_country': ''}, {'id': 11922, 'logo_path': None, 'name': 'Taxshelter.be', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=xWEUoDs3hyQ,1080.0,Trailer,True,2022-08-23 09:00:34+00:00,630a4601e18b97008b2d0e20
tt1509842,162374,Dernier étage gauche gauche,Dernier étage gauche gauche,2010-11-15,94,"[18, 35]",Comedy,Drama,Non renseigné,"[{'id': 18, 'name': 'Drame'}, {'id': 35, 'name': 'Comédie'}]",Non renseigné,0,0,"['FR', 'LU']",fr,5.8,10,0.9274,"C’est pas comme ça que ça aurait dû se passer…  Comme tous les matins, François Echeveria - huissier de son état - aurait dû pouvoir opérer sa saisie du jour dans cette cité de banlieue, puis tranquillement rentrer dans son nid douillet.  Mais ce jour d'anniversaire du 11 septembre, le destin en a décidé autrement, mettant sur sa route un père démuni et son agité de fils… qui le prennent en otage.  Trois hommes bloqués pendant 24 heures au septième étage d'une tour HLM bientôt cernée par les agents du GIGN qui les prennent pour des terroristes.  Trois hommes qui se combattent à l'intérieur d'un appartement mais seront bientôt condamnés à se comprendre, à s'apprivoiser et à s'entendre.  Trois hommes qui transforment rapidement cette poudrière… en une comédie humaine absurde.",Non renseigné,/1IpaxOzmdqRWfGiiNbbDvqthjEi.jpg,/9fHgOyGizzbfRs6AfvPGNoyCaxB.jpg,"[{'id': 17469, 'logo_path': '/miAQau5aAXbJ82rriLgst7jtiNb.png', 'name': 'Tu Vas Voir', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",https://www.youtube.com/watch?v=zxlLzWSmNAc,1080.0,Trailer,True,2010-11-15 21:19:15+00:00,533ec6ffc3a3685448009ed7
